perf/throughput,progress/problems,_runtime,progress/total_problems,prompt_len/max,is_truncated/mean,prompt_len/min,seq_len/mean,batch/off_policy_level/mean,metrics/pattern_reward,metrics/affix_reward,reward/mean,seq_len/min,metrics/char_overlap_reward,time/wait_for_ckpt,_step,time/update_weights,completion_len/max,batch/async_level,completion_len/min,batch/off_policy_level/min,batch/solve_all,seq_len/max,batch/solve_none,is_truncated/max,step,progress/ckpt_step,batch/effective_batch_size,metrics/length_penalty_reward,time/step,prompt_len/mean,batch/off_policy_level/max,progress/samples,time/save_ckpt,progress/total_samples,progress/tokens,is_truncated/min,progress/total_tokens,_timestamp,completion_len/mean,time/generate_completions,metrics/exact_match_reward
1427.8403632053416,32,6626.529846149,4640,203,0.0,103,147.140625,0.0,0,1.0,0.3233486447438051,115.125,0.4670266317172773,23.003425359725952,144,1.7018272876739502,46.125,2,10.125,0,0,249.125,0,0.0,144,141,1,0.8662887893356643,26.453648567199707,128.5,0,256,0.0,37120,37668,0,9192086.0,1762982026.2892706,18.640625,26.38110041618347,0
1322.752784955571,32,6654.999776029,4672,229,0.0,96,153.890625,0.0,0,0.95703125,0.31058621953590304,108.5,0.4349059884477143,26.003718852996826,145,2.501659393310547,42.375,2,10.625,0,0,267.625,0,0.0,145,142,1,0.8526793123090678,29.855950832366943,133.84375,0,256,0.0,37376,39396,0,9231482.0,1762982056.1493995,20.046875,29.783343076705933,0
1291.387983340459,32,6683.489308916,4704,230,0.0,96,143.24609375,0.0,0,0.96875,0.3150156964305217,108.375,0.42532293984335506,25.003602504730225,146,1.684239149093628,28.625,2,8.75,0,0,247.5,0,0.0,146,143,1,0.8871740564123376,28.46526527404785,126.875,0,256,0.0,37632,36671,0,9268153.0,1762982084.6189988,16.37109375,28.396578311920166,0
1202.3698203199474,32,6712.864265478,4736,163,0.0,97,133.47265625,0.0,0,1.0,0.3115305195415397,108.75,0.41754318768926296,25.003870248794556,147,1.8923733234405518,31.5,2,10.125,0,0,194.5,0,0.0,147,144,1,0.8534792133579141,28.485422611236572,117.40625,0,256,0.0,37888,34169,0,9302322.0,1762982113.108541,16.06640625,28.41804528236389,0
1214.5651416497897,32,6735.63857635,4768,183,0.0,100,139.015625,0.0,0,1.0,0.30204002083941206,112.125,0.38499529191949416,26.0038480758667,148,1.9121463298797607,29.75,2,10.875,0,0,210.625,0,0.0,148,145,1,0.8336064163700883,29.36925768852234,121.75,0,256,0.0,38144,35588,0,9337910.0,1762982142.48203,17.265625,29.301022052764893,0
1567.3568718922397,32,6760.887147015,4800,161,0.0,97,138.96484375,0.0,0,0.94140625,0.3178283677986984,109.25,0.4483359164004598,20.00302815437317,149,1.663010835647583,29.25,2,9.5,0,0,190.25,0,0.0,149,146,1,0.8934703967907093,22.769781351089478,122.71875,0,256,0.0,38400,35575,0,9373485.0,1762982165.2559247,16.24609375,22.697447299957275,0
1590.5935910938788,32,6785.274178979,4832,231,0.0,97,156.38671875,0.0,0,0.9127604166666666,0.3376487006750539,108.625,0.5045538780370301,22.00327491760254,150,1.6198556423187256,38.25,2,10.875,0,0,269.25,0,0.0,150,147,1,0.9697458893398752,25.24426293373108,136.34375,0,256,0.0,38656,40035,0,9413520.0,1762982190.5064378,20.04296875,25.169848680496216,0
1479.0440308488744,32,6815.061229831,4864,189,0.0,98,140.47265625,0.0,0,0.978515625,0.3005442546408338,110.125,0.4040245281982557,21.003235340118408,151,1.9401214122772217,43.0,2,10.125,0,0,225.125,0,0.0,151,148,1,0.8125852433412176,24.382931232452393,121.96875,0,256,0.0,38912,35961,0,9449481.0,1762982214.8935552,18.50390625,24.31367778778076,0
1175.9679765613148,32,6843.437506867,4896,180,0.0,96,136.50390625,0.0,0,0.9375,0.30133819751920043,108.25,0.3971945392201594,27.004064798355103,152,1.6095936298370361,29.25,2,11.0,0,0,209.25,0,0.0,152,149,1,0.8543285978344572,29.782780170440674,120.3125,0,256,0.0,39168,34945,0,9484426.0,1762982244.680492,16.19140625,29.71594524383545,0
1408.6536859507692,32,6866.718055741,4928,193,0.0,97,155.72265625,0.0,0,1.0,0.33184476060671797,109.0,0.492462439397226,25.003690481185913,153,1.6239163875579834,36.5,2,11.125,0,0,222.75,0,0.0,153,150,1,0.8890151515151515,28.37188172340393,136.21875,0,256,0.0,39424,39865,0,9524291.0,1762982273.0565972,19.50390625,28.300071477890015,0
1504.9849654695092,32,6894.59039882,4960,171,0.0,97,136.44921875,0.0,0,0.953125,0.3046105303732078,110.125,0.4036272946520214,20.002952098846436,154,1.842864751815796,26.625,2,9.625,0,0,197.625,0,0.0,154,151,1,0.8571504762853568,23.27656078338623,120.375,0,256,0.0,39680,34931,0,9559222.0,1762982296.3374133,16.07421875,23.210198640823364,0
1259.976237475957,32,6921.000427866,4992,163,0.0,97,136.8359375,0.0,0,0.947265625,0.2928292983526663,108.75,0.3842715186176451,25.003750324249268,155,1.6445255279541016,27.0,2,10.0,0,0,182.75,0,0.0,155,152,1,0.8083228808609153,27.868536949157715,120.53125,0,256,0.0,39936,35030,0,9594252.0,1762982324.2099502,16.3046875,27.802111625671387,0
1416.192173236568,32,6942.860198477,5024,237,0.0,96,145.6875,0.0,0,0.94921875,0.2912503729641811,108.25,0.3593573530826435,23.0033438205719,156,1.5756301879882812,40.875,2,12.0,0,0,277.875,0,0.0,156,153,1,0.8297135156510157,26.405392169952393,127.625,0,256,0.0,40192,37296,0,9631548.0,1762982350.6196215,18.0625,26.335408926010132,0
1687.3218923949453,32,6971.405422183,5056,497,0.0,97,143.59375,0.0,0,0.96875,0.3095803072928338,109.125,0.4049725214828864,19.00276279449463,157,1.6579697132110596,55.625,2,9.0,0,0,552.625,0,0.0,157,154,1,0.878072019975043,21.855743408203125,126.84375,0,256,0.0,40448,36760,0,9668308.0,1762982372.479628,16.75,21.78600311279297,0
1269.337878156924,32,7000.018277497,5088,186,0.0,97,141.16796875,0.0,0,0.96875,0.30256967494956877,110.25,0.3952932492093197,25.003732442855835,158,1.7516930103302002,30.375,2,11.0,0,0,216.375,0,0.0,158,155,1,0.8442401673846986,28.54082989692688,123.78125,0,256,0.0,40704,36139,0,9704447.0,1762982401.0246735,17.38671875,28.470748901367188,0
1353.2424754563358,32,7028.635877292,5120,184,0.0,102,150.83984375,0.0,0,0.94921875,0.31577033847778035,113.875,0.4502627032530376,25.003718852996826,159,1.9550964832305908,31.125,2,8.5,0,0,213.375,0,0.0,159,156,1,0.8719728188478189,28.6087007522583,132.09375,0,256,0.0,40960,38615,0,9743062.0,1762982429.6375272,18.74609375,28.53516697883606,0
1354.7976627183816,32,7058.016961341,5152,196,0.0,100,151.0546875,0.0,0,1.0,0.3172904217968469,113.875,0.45031301795571727,25.003598928451538,160,2.004272222518921,38.625,2,11.0,0,0,234.625,0,0.0,160,157,1,0.8481854547046896,28.61336851119995,131.84375,0,256,0.0,41216,38670,0,9781732.0,1762982458.2551048,19.2109375,28.543007612228394,0
1258.5612226843625,32,7085.930640599,5184,203,0.0,99,144.07421875,0.0,0,1.0,0.3055117600794228,110.75,0.42328260066623835,26.003711462020874,161,1.743833065032959,32.75,2,11.75,0,0,223.625,0,0.0,161,158,1,0.8057015996411676,29.37697148323059,126.125,0,256,0.0,41472,36883,0,9818615.0,1762982487.6363106,17.94921875,29.305685997009277,0
1301.2221192699621,32,7115.383886605,5216,181,0.0,103,141.51171875,0.0,0,1.0,0.3165526043134672,114.5,0.43888209010159784,25.00356888771057,162,1.6630537509918213,33.875,2,11.25,0,0,214.875,0,0.0,162,159,1,0.8585079086209844,27.909478902816772,124.4375,0,256,0.0,41728,36227,0,9854842.0,1762982515.5500863,17.07421875,27.840750217437744,0
1293.3366089326303,32,7144.770302144,5248,180,0.0,102,148.421875,0.0,0,0.99609375,0.3074524501864044,115.125,0.4246700091893894,26.00379252433777,163,1.6827309131622314,37.0,2,11.0,0,0,214.0,0,0.0,163,160,1,0.8193938223235099,29.447943925857544,129.59375,0,256,0.0,41984,37996,0,9892838.0,1762982545.0022917,18.828125,29.378276109695435,0
1349.47094972277,32,7171.954725772,5280,196,0.0,98,154.4921875,0.0,0,0.9778645833333333,0.31782474308683895,111.5,0.44658034978291866,26.00385594367981,164,1.9096081256866455,38.375,2,10.5,0,0,234.375,0,0.0,164,161,1,0.8714814319794789,29.38195562362671,134.875,0,256,0.0,42240,39550,0,9932388.0,1762982574.3885942,19.6171875,29.30778169631958,0
1358.0345374719986,32,7199.934561895,5312,192,0.0,99,142.12701612903226,0.0,0,0.94921875,0.30936062538162895,112.5,0.41599914085513545,24.00347089767456,165,1.6974728107452393,43.25,2,11.75,0,0,235.25,0,0.0,165,162,1,0.8749261480706794,27.18119168281555,124.29032258064517,0,256,0.0,42496,36815,0,9969203.0,1762982601.5739863,17.836693548387096,27.109030723571777,0
1355.5181993825306,32,7228.384154566,5344,185,0.0,102,147.7578125,0.0,0,1.0,0.3057421019386062,114.25,0.41999825766451876,25.003827333450317,166,1.7348897457122803,49.125,2,12.25,0,0,234.125,0,0.0,166,163,1,0.8116163360380162,27.975016117095947,128.34375,0,256,0.0,42752,37826,0,10007029.0,1762982629.553248,19.4140625,27.905195236206055,0
1297.696273711026,32,7257.811298496,5376,180,0.0,97,143.83203125,0.0,0,0.96875,0.3053416252622549,109.0,0.3875481788081801,25.003905773162842,167,1.7592544555664062,32.75,2,10.875,0,0,209.75,0,0.0,167,164,1,0.8730465966707925,28.446072578430176,126.9375,0,256,0.0,43008,36821,0,10043850.0,1762982658.0033844,16.89453125,28.374127864837646,0
1196.5549308005518,32,7285.155298381,5408,171,0.0,96,137.19921875,0.0,0,0.9375,0.3085479975646349,109.375,0.4298682699674156,26.003976583480835,168,1.9418091773986816,32.875,2,10.875,0,0,196.125,0,0.0,168,165,1,0.8588289571410117,29.42314386367798,119.75,0,256,0.0,43264,35123,0,10078973.0,1762982687.4306905,17.44921875,29.353437185287476,0
1318.1038744106677,32,7308.984863577,5440,230,0.0,98,140.40625,0.0,0,0.91796875,0.3249601672050296,111.5,0.4622209684547588,24.00344491004944,169,1.892326831817627,32.125,2,9.375,0,0,245.75,0,0.0,169,166,1,0.9381273234271856,27.339592218399048,123.53125,0,256,0.0,43520,35944,0,10114917.0,1762982714.774526,16.875,27.269474506378174,0
1608.7317104385609,32,7337.334673027,5472,184,0.0,97,149.26171875,0.0,0,1.0,0.33211671520252806,109.625,0.46177659685898165,21.003102779388428,170,1.647345781326294,33.875,2,10.0,0,0,216.875,0,0.0,170,167,1,0.9317426388715451,23.82515025138855,130.59375,0,256,0.0,43776,38211,0,10153128.0,1762982738.6039448,18.66796875,23.752251386642456,0
1313.5728380851776,32,7367.745594745,5504,201,0.0,102,145.07421875,0.0,0,0.978515625,0.2887567783987063,112.875,0.38615252189878263,25.00369095802307,171,1.6069352626800537,32.875,2,9.375,0,0,233.875,0,0.0,171,168,1,0.7578314101263319,28.345807790756226,127.34375,0,256,0.0,44032,37139,0,10190267.0,1762982766.953862,17.73046875,28.27327036857605,0
1236.1078473091993,32,7396.884637523,5536,183,0.0,97,146.4765625,0.0,0,1.0,0.3149813781254538,110.125,0.4116443489410138,27.00395965576172,172,1.876659631729126,32.25,2,10.375,0,0,215.25,0,0.0,172,169,1,0.8843500555816732,30.40684461593628,127.8125,0,256,0.0,44288,37498,0,10227765.0,1762982797.3649921,18.6640625,30.335540771484375,0
1323.4839747817794,32,7426.22796807,5568,234,0.0,102,150.2578125,0.0,0,0.9609375,0.3270784362613818,116.875,0.4580391998157439,26.003865003585815,173,1.868281364440918,41.5,2,11.375,0,0,263.625,0,0.0,173,170,1,0.9291789753215535,29.13451600074768,131.125,0,256,0.0,44544,38466,0,10266231.0,1762982826.503821,19.1328125,29.064197778701782,0
1201.9107886127433,32,7456.542492206,5600,170,0.0,97,137.4296875,0.0,0,0.96875,0.3156634078375181,109.125,0.4421583826200627,26.00373387336731,174,1.6678166389465332,31.25,2,10.25,0,0,199.25,0,0.0,174,171,1,0.8690448754233705,29.33884906768799,121.5625,0,256,0.0,44800,35182,0,10301413.0,1762982855.84683,15.8671875,29.27172327041626,0
1210.06561579545,32,7481.923289209,5632,191,0.0,98,142.93359375,0.0,0,0.9739583333333333,0.30382262076842886,110.625,0.41649443392826535,27.003934383392334,175,1.8225202560424805,38.375,2,9.0,0,0,218.625,0,0.0,175,172,1,0.8208526709962831,30.310975790023804,125.21875,0,256,0.0,45056,36591,0,10338004.0,1762982886.1618898,17.71484375,30.238856077194214,0
1421.6986542451784,32,7510.89415119,5664,219,0.0,97,140.5390625,0.0,0,0.984375,0.3037115212769169,109.625,0.4121482772601246,22.003305673599243,176,1.9644460678100586,70.625,2,10.25,0,0,289.625,0,0.0,176,173,1,0.8189624388326135,25.375072240829468,123.25,0,256,0.0,45312,35978,0,10373982.0,1762982911.541169,17.2890625,25.306347370147705,0
1126.9223545497111,32,7538.746706824,5696,158,0.0,98,127.21875,0.0,0,1.0,0.31635948475868425,111.5,0.4182994959400247,26.00392174720764,177,1.677199363708496,22.125,2,9.5,0,0,176.5,0,0.0,177,174,1,0.8846639038045288,28.968292474746704,112.34375,0,256,0.0,45568,32568,0,10406550.0,1762982940.5135164,14.875,28.8999502658844,0
1325.5808194963734,32,7563.108505055,5728,192,0.0,96,143.83203125,0.0,0,1.0,0.3140142878260047,109.0,0.41788800244951657,25.003615617752075,178,1.6062219142913818,32.875,2,11.0,0,0,219.75,0,0.0,178,175,1,0.8695779155740093,27.84827995300293,126.5,0,256,0.0,45824,36821,0,10443371.0,1762982968.366086,17.33203125,27.777257680892944,0
1486.7266584153288,32,7592.483257482,5760,195,0.0,97,141.03515625,0.0,0,1.0,0.32022495516128213,110.125,0.4337929463307392,21.00322198867798,179,1.6058499813079834,31.25,2,10.5,0,0,221.25,0,0.0,179,176,1,0.8897757726342285,24.357335805892944,124.125,0,256,0.0,46080,36105,0,10479476.0,1762982992.7277305,16.91015625,24.284894466400146,0
1275.2269524386008,32,7621.238486188,5792,170,0.0,97,145.96484375,0.0,0,1.0,0.32968784927628797,110.75,0.47630353297375383,26.00370979309082,180,1.8649122714996338,29.375,2,10.0,0,0,199.375,0,0.0,180,177,1,0.8961809512102481,29.370787382125854,127.96875,0,256,0.0,46336,37367,0,10516843.0,1762983022.1027162,17.99609375,29.30223512649536,0
1244.6288153621783,32,7649.658041053,5824,200,0.0,97,139.453125,0.0,0,0.984375,0.30609584875799967,109.75,0.40629337106896923,26.003812313079834,181,1.6089146137237549,51.25,2,9.75,0,0,251.25,0,0.0,181,178,1,0.8426644969613719,28.750906467437744,122.75,0,256,0.0,46592,35700,0,10552543.0,1762983050.85781,16.703125,28.683250427246094,0
1405.401252340843,32,7675.06671256,5856,249,0.0,96,155.58203125,0.0,0,1.0,0.3121597100573968,108.625,0.4319665804702658,25.003687143325806,182,1.6704797744750977,35.125,2,9.0,0,0,284.125,0,0.0,182,179,1,0.838442626422291,28.415433883666992,136.875,0,256,0.0,46848,39829,0,10592372.0,1762983079.277385,18.70703125,28.339949131011963,0
1371.9538118880469,32,7703.264406197,5888,158,0.0,97,135.78125,0.0,0,0.953125,0.30621247230810805,109.375,0.4101329125715405,22.003149271011353,183,1.885918140411377,23.125,2,10.875,0,0,175.125,0,0.0,183,180,1,0.8591559319586664,25.403881549835205,120.0625,0,256,0.0,47104,34760,0,10627132.0,1762983104.6859396,15.71875,25.336129903793335,0
1385.6016289544054,32,7727.426311642,5920,202,0.0,103,152.20703125,0.0,0,0.9583333333333334,0.29693222793530705,113.875,0.4157838418441594,25.003591299057007,184,1.6851232051849365,46.625,2,10.875,0,0,246.625,0,0.0,184,181,1,0.786280841554279,28.19345211982727,133.625,0,256,0.0,47360,38965,0,10666097.0,1762983132.8836074,18.58203125,28.121358394622803,0
1521.8554844589946,32,7755.269665471,5952,173,0.0,98,143.1953125,0.0,0,0.90625,0.30036334895599937,110.875,0.4162750891699818,21.00315809249878,185,1.6628732681274414,34.25,2,9.375,0,0,204.25,0,0.0,185,182,1,0.84322220748002,24.157862186431885,125.84375,0,256,0.0,47616,36658,0,10702755.0,1762983157.0455992,17.3515625,24.087701082229614,0
1329.1689515714634,32,7784.647381713,5984,184,0.0,96,144.16796875,0.0,0,0.96875,0.3189261724378928,107.25,0.44361092050431095,25.0035879611969,186,1.6514496803283691,32.875,2,11.25,0,0,216.25,0,0.0,186,183,1,0.8888599222468707,27.839194774627686,126.78125,0,256,0.0,47872,36907,0,10739662.0,1762983184.8888948,17.38671875,27.766974210739136,0
1277.8100687388096,32,7811.943373807,6016,202,0.0,97,146.26171875,0.0,0,0.8880208333333333,0.31344927968096714,109.625,0.46314763402200654,26.003775119781494,187,1.6485669612884521,31.375,2,9.0,0,0,219.875,0,0.0,187,184,1,0.8801177969548833,29.372771739959717,128.84375,0,256,0.0,48128,37443,0,10777105.0,1762983214.2658913,17.41796875,29.30247688293457,0
1365.756080300032,32,7840.8310797,6048,230,0.0,97,145.23046875,0.0,0,0.9811197916666667,0.30100793238351947,109.0,0.41272927048611224,24.003600358963013,188,1.8817479610443115,43.375,2,9.625,0,0,273.375,0,0.0,188,185,1,0.8023339941308691,27.29251790046692,127.28125,0,256,0.0,48384,37179,0,10814284.0,1762983241.5625799,17.94921875,27.222284078598022,0
1255.2767554739721,32,7870.215295127,6080,189,0.0,96,141.29296875,0.0,0,0.970703125,0.3252103110012588,106.875,0.4590637088680572,26.003761529922485,189,1.645965814590454,41.5,2,8.75,0,0,230.5,0,0.0,189,186,1,0.9088483781843157,28.8835186958313,124.0625,0,256,0.0,48640,36171,0,10850455.0,1762983270.4504018,17.23046875,28.815159559249878,0
1202.3783613135206,32,7898.568739327,6112,167,0.0,96,137.66796875,0.0,0,0.96875,0.2910085729809226,108.75,0.3680578126751328,26.003963947296143,190,1.6610760688781738,25.5,2,10.125,0,0,192.5,0,0.0,190,187,1,0.8034800696393067,29.379845142364502,121.03125,0,256,0.0,48896,35243,0,10885698.0,1762983299.8345304,16.63671875,29.311073064804077,0
1339.4158775117498,32,7922.256608579,6144,253,0.0,96,147.96484375,0.0,0,0.9466145833333334,0.31201470861842073,106.75,0.429426545233192,25.00373077392578,191,1.845815658569336,46.625,2,9.125,0,0,287.875,0,0.0,191,188,1,0.8764529415896604,28.349239826202393,130.65625,0,256,0.0,49152,37879,0,10923577.0,1762983328.1880553,17.30859375,28.280238151550293,0
1588.290001415536,32,7951.711951358,6176,230,0.0,97,146.49609375,0.0,0,0.9166666666666666,0.30104466412998354,109.5,0.42331195402175437,20.00320291519165,192,2.5811638832092285,45.875,2,10.375,0,0,247.5,0,0.0,192,189,1,0.8314373777264402,23.68374991416931,128.0625,0,256,0.0,49408,37503,0,10961080.0,1762983351.875861,18.43359375,23.612186670303345,0
1305.457896257588,32,7981.123551287,6208,235,0.0,98,149.796875,0.0,0,0.921875,0.3222834066852397,109.5,0.4750403164959247,26.003922939300537,193,1.6509175300598145,40.75,2,10.375,0,0,275.75,0,0.0,193,190,1,0.9005856225736982,29.451078414916992,132.1875,0,256,0.0,49664,38348,0,10999428.0,1762983381.3313253,17.609375,29.375133514404297,0
1319.4047346996097,32,8009.352949381,6240,202,0.0,98,151.1953125,0.0,0,0.9225260416666666,0.31716220324478117,112.625,0.43979638727901493,26.003775596618652,194,1.8635051250457764,36.125,2,9.375,0,0,238.125,0,0.0,194,191,1,0.9130021441487434,29.407469749450684,133.4375,0,256,0.0,49920,38706,0,11038134.0,1762983410.742969,17.7578125,29.335956573486328,0
1340.511381583222,32,8038.317183773,6272,189,0.0,97,147.41796875,0.0,0,0.93359375,0.316632571814293,108.75,0.44899442381875804,25.003687381744385,195,1.6522016525268555,30.375,2,9.0,0,0,219.25,0,0.0,195,192,1,0.8898287470036091,28.22508668899536,130.28125,0,256,0.0,50176,37739,0,11075873.0,1762983438.9723547,17.13671875,28.15268898010254,0
1256.1923577958478,32,8066.706081499,6304,183,0.0,96,141.7734375,0.0,0,1.0,0.3225567493697282,107.125,0.44777219733427687,26.003771543502808,196,1.657041072845459,40.5,2,9.625,0,0,213.5,0,0.0,196,193,1,0.8866820660191524,28.960076808929443,125.0625,0,256,0.0,50432,36294,0,11112167.0,1762983467.936688,16.7109375,28.892071962356567,0
1370.6541442077187,32,8095.008894527,6336,283,0.0,96,151.59375,0.0,0,0.912109375,0.32987466988237335,107.875,0.47896763208232135,25.00386929512024,197,1.654226303100586,42.5,2,10.75,0,0,325.5,0,0.0,197,194,1,0.9524680397727273,28.384740591049194,133.28125,0,256,0.0,50688,38808,0,11150975.0,1762983496.3256397,18.3125,28.313488245010376,0
1378.891408396346,32,8123.293672277,6368,191,0.0,96,152.0390625,0.0,0,0.9752604166666667,0.33401387655882686,107.75,0.48863195628834855,25.003562450408936,198,1.8938179016113281,37.25,2,10.75,0,0,228.25,0,0.0,198,195,1,0.9250762908966034,28.29814314842224,133.71875,0,256,0.0,50944,38922,0,11189897.0,1762983524.628124,18.3203125,28.227023363113403,0
1272.2527436673374,32,8154.990500508,6400,194,0.0,98,140.2109375,0.0,0,0.9375,0.3175757805687359,109.5,0.44029740719089494,25.003752946853638,199,1.859656572341919,38.75,2,8.875,0,0,219.75,0,0.0,199,196,1,0.9051086608703796,28.280776500701904,124.28125,0,256,0.0,51200,35894,0,11225791.0,1762983552.9130933,15.9296875,28.212947607040405,0
1193.5068647848384,32,8180.503764751,6432,172,0.0,97,139.7578125,1.0,0,1.0,0.32124675045023204,110.25,0.46207965195692335,25.003600597381592,200,1.670297622680664,37.5,1,8.375,0,0,203.5,0,0.0,200,197,1,0.8588721337256493,30.04939866065979,122.84375,2,256,1.6418602466583252,51456,35778,0,11261569.0,1762983584.6087546,16.9140625,29.97720503807068,0
1478.5271843080116,32,8216.675649021,6464,233,0.0,98,146.9140625,0.96875,0,0.96875,0.32231846514782625,111.25,0.4449198624602225,21.003059148788452,201,1.7631099224090576,58.25,1,9.5,0,0,291.25,0,0.0,201,199,1,0.9097299510385448,25.50982093811035,129.84375,1,256,0.0,51712,37610,0,11299179.0,1762983610.1227136,17.0703125,25.43747615814209,0
1019.1073460042718,32,8247.47077899,6496,196,0.0,97,143.66015625,0.96875,0,1.0,0.3111502646825508,107.125,0.41225693937881924,33.004960775375366,202,1.7365777492523193,40.625,1,9.0,0,0,236.625,0,0.0,202,200,1,0.8579925120452464,36.15951442718506,126.5,1,256,0.0,51968,36777,0,11335956.0,1762983646.2865622,17.16015625,36.087464332580566,0
1243.885215118674,32,8273.767724173,6528,208,0.0,98,149.28125,0.96875,0,0.96875,0.3163263499278603,109.75,0.44426668678788495,26.00384759902954,203,1.931105613708496,63.875,1,9.25,0,0,271.875,0,0.0,203,201,1,0.8706534171352223,30.79955554008484,129.875,1,256,0.0,52224,38216,0,11374172.0,1762983677.0902588,19.40625,30.723092079162598,0
1393.8781431569407,32,8301.130266559,6560,177,0.0,96,142.7734375,0.96875,0,0.9466145833333333,0.3167707937465821,107.5,0.4419861116550926,23.00378656387329,204,1.7922067642211914,33.5,1,8.0,0,0,210.5,0,0.0,204,202,1,0.8914140872148685,26.29109525680542,126.375,1,256,0.0,52480,36550,0,11410722.0,1762983703.3856695,16.3984375,26.22180438041687,0
1340.9219521792436,32,8330.676041184,6592,200,0.0,96,142.92578125,0.96875,0,0.939453125,0.31676106141101235,107.0,0.45182205593118574,24.003552198410034,205,1.597731113433838,32.875,1,9.0,0,0,229.875,0,0.0,205,203,1,0.8830089181651681,27.357633113861084,126.03125,1,256,0.0,52736,36589,0,11447311.0,1762983730.7474744,16.89453125,27.286450147628784,0
1261.7986962294856,32,8359.003212647,6624,216,0.0,97,145.203125,0.96875,0,0.9596354166666667,0.3141908558624147,108.625,0.42313267546019606,25.003665685653687,206,1.8583950996398926,34.625,1,9.375,0,0,250.625,0,0.0,206,204,1,0.890671860691392,29.527880430221558,128.65625,1,256,0.0,52992,37172,0,11484483.0,1762983760.2794716,16.546875,29.459532737731934,0
1306.3286108189188,32,8387.567928552,6656,195,0.0,97,144.203125,0.96875,0,0.875,0.3222390129566954,108.75,0.46731792141902884,24.003576517105103,207,1.6796469688415527,33.25,1,10.75,0,0,228.25,0,0.0,207,205,1,0.9418361911525974,28.328284740447998,128.09375,1,256,0.0,53248,36916,0,11521399.0,1762983788.6119192,16.109375,28.25935196876526,0
1281.9621132289187,32,8416.971978458,6688,197,0.0,96,142.71875,0.96875,0,0.9921875,0.31919343335437045,107.625,0.4269490998778088,24.003557443618774,208,1.8543803691864014,30.625,1,10.625,0,0,227.625,0,0.0,208,206,1,0.8972324225253914,28.569798469543457,125.3125,1,256,0.0,53504,36536,0,11557935.0,1762983817.1859243,17.40625,28.500062227249146,0
1214.295789772349,32,8445.353035552,6720,172,0.0,96,139.13671875,0.96875,0,1.0,0.3245991168408886,107.125,0.4466335442090765,25.003654718399048,209,1.718003273010254,31.625,1,9.625,0,0,201.625,0,0.0,209,207,1,0.9018160533271553,29.401214361190796,123.1875,1,256,0.0,53760,35619,0,11593554.0,1762983846.5914454,15.94921875,29.33305072784424,0
1425.3283490009383,32,8470.429221235,6752,235,0.0,99,157.546875,0.96875,0,0.9563802083333333,0.3327891919506814,111.0,0.4889534448046874,25.003554344177246,210,1.9704935550689697,43.25,1,8.0,0,0,264.75,0,0.0,210,208,1,0.9290698810427371,28.371710777282715,137.9375,1,256,0.0,54016,40332,0,11633886.0,1762983874.9675136,19.609375,28.296637773513794,0
1465.1898719282717,32,8501.090776961,6784,234,0.0,98,143.10546875,0.96875,0,0.9446614583333334,0.3150190382571515,111.5,0.4414179781515419,21.003138303756714,211,2.496182441711426,32.875,1,9.125,0,0,266.875,0,0.0,211,209,1,0.8817953119567321,25.076244354248047,126.28125,1,256,0.0,54272,36635,0,11670521.0,1762983900.048036,16.82421875,25.00358533859253,0
1244.5729306765506,32,8526.611532619,6816,183,0.0,100,148.6796875,0.96875,0,0.96875,0.3141640323390058,112.625,0.43808840012020667,25.0037362575531,212,2.8112077713012695,38.25,1,9.5,0,0,211.25,0,0.0,212,210,1,0.864475682099763,30.657968997955322,130.53125,1,256,0.0,54528,38062,0,11708583.0,1762983930.710236,18.1484375,30.582378149032593,0
1475.8134808217198,32,8556.090042864,6848,193,0.00390625,99,146.69921875,0.0,0,0.99609375,0.32139442428565335,109.5,0.4330122556104906,23.00353455543518,213,2.8112077713012695,82.0,2,10.5,0,0,220.375,0,0.125,213,211,1,0.901217321090368,25.516512632369995,127.78125,0,256,0.0,54784,37555,0,11746138.0,1762983956.2309666,18.91796875,25.446982622146606,0
1248.337111894461,32,8585.438247985,6880,216,0.0,96,143.37890625,0.0,0,0.9153645833333333,0.31164144123679166,107.25,0.4477829299393695,26.00379776954651,214,2.0105016231536865,37.125,2,8.75,0,0,253.125,0,0.0,214,211,1,0.8703226461038961,29.4743173122406,126.8125,0,256,0.0,55040,36705,0,11782843.0,1762983985.7095244,16.56640625,29.403115272521973,0
1273.5579529023291,32,8613.728549204,6912,193,0.0,101,145.20362903225808,0.0,0,1.0,0.3388821315691722,112.5,0.4940250327287905,25.003732442855835,215,2.5307791233062744,43.0,2,9.375,0,0,236.0,0,0.0,215,212,1,0.933847500156094,29.343201398849487,127.45161290322581,0,256,0.0,55296,37282,0,11820125.0,1762984015.05698,17.75201612903226,29.27389359474182,0
1239.4979803136312,32,8642.148552209,6944,197,0.0,96,136.62890625,0.0,0,0.9368489583333334,0.2926677879616887,107.375,0.3773152995489633,25.003546476364136,216,1.861767292022705,29.875,2,8.625,0,0,226.875,0,0.0,216,213,1,0.8234655481237513,28.286960124969482,121.1875,0,256,0.0,55552,34977,0,11855102.0,1762984043.3481038,15.44140625,28.218682527542114,0
